event_1,event_2,event_3,event_4,event_5,time
0.005219883499948792,0.02787805409755222,0.03358611885238592,0.01446764437055396,0.03746340206380945,1.5946631087391597e-05
0.005219665690629101,0.027876911727878793,0.03358464149378483,0.014466816615010942,0.03746182284455155,1.5962641761174117e-05
0.005219447890027063,0.027875769403919778,0.033583164194299714,0.01446598889259435,0.03746024368848429,1.5978652434956638e-05
0.0052192300981423224,0.027874627125673332,0.033581686953928165,0.014465161203302858,0.037458664595605144,1.5994663108739162e-05
0.005219012314974534,0.027873484893137634,0.03358020977266784,0.014464333547135137,0.03745708556591155,1.6010673782521683e-05
0.005218794540523348,0.027872342706310865,0.03357873265051635,0.01446350592408987,0.037455506599401014,1.6026684456304204e-05
0.005218576774788413,0.027871200565191188,0.03357725558747135,0.014462678334165719,0.03745392769607101,1.6042695130086725e-05
0.0052183590177693855,0.02787005846977676,0.03357577858353047,0.014461850777361368,0.03745234885591899,1.605870580386925e-05
0.005218141269465913,0.027868916420065774,0.033574301638691344,0.014461023253675489,0.03745077007894243,1.607471647765177e-05
0.005217923529877646,0.027867774416056396,0.033572824752951605,0.01446019576310676,0.037449191365138815,1.609072715143429e-05
0.005217705799004238,0.02786663245774679,0.0335713479263089,0.014459368305653851,0.03744761271450562,1.610673782521681e-05
0.005217488076845339,0.027865490545135145,0.03356987115876086,0.014458540881315438,0.037446034127040305,1.6122748498999336e-05
0.0052172703634006026,0.02786434867821961,0.03356839445030512,0.014457713490090198,0.03744445560274034,1.6138759172781856e-05
0.005217052658669677,0.027863206856998356,0.03356691780093932,0.014456886131976805,0.03744287714160321,1.6154769846564377e-05
0.0052168349626522115,0.02786206508146959,0.033565441210661066,0.014456058806973935,0.03744129874362639,1.6170780520346898e-05
0.005216617275347863,0.02786092335163145,0.03356396467946804,0.014455231515080262,0.03743972040880734,1.6186791194129422e-05
0.005216399596756279,0.027859781667482115,0.033562488207357855,0.014454404256294458,0.03743814213714355,1.6202801867911943e-05
0.005216181926877112,0.027858640029019766,0.03356101179432815,0.014453577030615209,0.03743656392863249,1.6218812541694464e-05
0.005215964265710015,0.027857498436242568,0.03355953544037657,0.014452749838041177,0.03743498578327162,1.6234823215476985e-05
0.005215746613254634,0.027856356889148684,0.033558059145500724,0.014451922678571042,0.03743340770105842,1.625083388925951e-05
0.005215528969510626,0.027855215387736307,0.03355658290969828,0.014451095552203485,0.03743182968199039,1.626684456304203e-05
0.00521531133447764,0.027854073932003603,0.03355510673296687,0.014450268458937173,0.037430251726064956,1.628285523682455e-05
0.0052150937081553266,0.027852932521948735,0.03355363061530412,0.014449441398770791,0.037428673833279635,1.629886591060707e-05
0.0052148760905433396,0.027851791157569878,0.033552154556707674,0.014448614371703009,0.037427096003631866,1.6314876584389595e-05
0.005214658481641328,0.02785064983886521,0.03355067855717516,0.0144477873777325,0.03742551823711916,1.6330887258172116e-05
0.005214440881448944,0.027849508565832903,0.03354920261670422,0.014446960416857946,0.037423940533738966,1.6346897931954637e-05
0.005214223289965839,0.02784836733847112,0.0335477267352925,0.014446133489078018,0.03742236289348877,1.6362908605737158e-05
0.0052140057071916645,0.02784722615677805,0.033546250912937635,0.014445306594391392,0.03742078531636603,1.6378919279519682e-05
0.005213788133126072,0.02784608502075187,0.033544775149637246,0.014444479732796745,0.037419207802368244,1.6394929953302203e-05
0.005213570567768713,0.02784494393039072,0.03354329944538899,0.014443652904292755,0.03741763035149286,1.6410940627084724e-05
0.0052133530111192405,0.027843802885692808,0.0335418238001905,0.014442826108878093,0.037416052963737394,1.6426951300867248e-05
0.005213135463177302,0.02784266188665628,0.033540348214039395,0.014441999346551439,0.03741447563909928,1.644296197464977e-05
0.005212917923942553,0.027841520933279327,0.03353887268693335,0.014441172617311464,0.03741289837757602,1.645897264843229e-05
0.005212700393414641,0.027840380025560118,0.033537397218869974,0.01444034592115685,0.03741132117916506,1.647498332221481e-05
0.005212482871593222,0.02783923916349683,0.03353592180984691,0.014439519258086274,0.03740974404386391,1.6490993995997334e-05
0.005212265358477945,0.027838098347087628,0.033534446459861804,0.014438692628098413,0.03740816697167001,1.6507004669779855e-05
0.0052120478540684636,0.027836957576330677,0.033532971168912296,0.014437866031191932,0.037406589962580866,1.6523015343562376e-05
0.005211830358364426,0.02783581685122418,0.03353149593699601,0.014437039467365517,0.03740501301659394,1.6539026017344897e-05
0.005211612871365487,0.027834676171766284,0.03353002076411059,0.014436212936617841,0.037403436133706724,1.655503669112742e-05
0.005211395393071295,0.027833535537955183,0.033528545650253684,0.014435386438947585,0.03740185931391668,1.6571047364909942e-05
0.005211177923481503,0.027832394949789018,0.033527070595422925,0.014434559974353419,0.03740028255722126,1.6587058038692463e-05
0.005210960462595765,0.02783125440726601,0.033525595599615945,0.014433733542834023,0.03739870586361799,1.6603068712474983e-05
0.005210743010413731,0.027830113910384296,0.03352412066283038,0.01443290714438807,0.0373971292331043,1.6619079386257508e-05
0.005210525566935051,0.027828973459142054,0.03352264578506389,0.014432080779014245,0.037395552665677706,1.663509006004003e-05
0.0052103081321593775,0.027827833053537473,0.033521170966314094,0.014431254446711221,0.03739397616133564,1.665110073382255e-05
0.005210090706086363,0.02782669269356872,0.03351969620657865,0.014430428147477664,0.037392399720075624,1.666711140760507e-05
0.00520987328871566,0.027825552379233974,0.03351822150585518,0.014429601881312268,0.03739082334189511,1.6683122081387594e-05
0.005209655880046919,0.027824412110531386,0.033516746864141335,0.0144287756482137,0.037389247026791576,1.6699132755170115e-05
0.005209438480079791,0.027823271887459162,0.03351527228143474,0.014427949448180637,0.03738767077476251,1.6715143428952636e-05
0.005209221088813929,0.02782213171001547,0.03351379775773305,0.014427123281211755,0.03738609458580536,1.6731154102735157e-05
0.005209003706248984,0.02782099157819846,0.03351232329303387,0.014426297147305736,0.03738451845991764,1.674716477651768e-05
0.0052087863323846085,0.027819851492006328,0.033510848887334896,0.014425471046461259,0.0373829423970968,1.67631754503002e-05
0.005208568967220452,0.02781871145143725,0.03350937454063374,0.01442464497867699,0.03738136639734033,1.6779186124082722e-05
0.00520835161075617,0.027817571456489394,0.033507900252928026,0.014423818943951614,0.03737979046064572,1.6795196797865243e-05
0.005208134262991414,0.027816431507160927,0.03350642602421541,0.014422992942283816,0.03737821458701042,1.6811207471647767e-05
0.0052079169239258325,0.02781529160345005,0.03350495185449355,0.014422166973672254,0.037376638776431916,1.6827218145430288e-05
0.005207699593559078,0.02781415174535491,0.03350347774376004,0.014421341038115619,0.0373750630289077,1.684322881921281e-05
0.005207482271890804,0.02781301193287369,0.033502003692012575,0.014420515135612582,0.037373487344435255,1.6859239492995333e-05
0.005207264958920664,0.02781187216600457,0.03350052969924874,0.01441968926616183,0.03737191172301201,1.6875250166777854e-05
0.005207047654648305,0.027810732444745728,0.033499055765466225,0.014418863429762032,0.037370336164635504,1.6891260840560375e-05
0.005206830359073384,0.027809592769095327,0.03349758189066265,0.014418037626411867,0.037368760669303176,1.6907271514342896e-05
0.00520661307219555,0.02780845313905155,0.03349610807483565,0.01441721185611001,0.03736718523701251,1.692328218812542e-05
0.005206395794014455,0.02780731355461257,0.03349463431798287,0.014416386118855139,0.03736560986776099,1.693929286190794e-05
0.005206178524529751,0.02780617401577657,0.03349316062010194,0.01441556041464594,0.03736403456154609,1.695530353569046e-05
0.00520596126374109,0.027805034522541718,0.033491686981190524,0.014414734743481086,0.037362459318365314,1.6971314209472982e-05
0.005205744011648124,0.027803895074906188,0.03349021340124625,0.014413909105359255,0.0373608841382161,1.6987324883255506e-05
0.005205526768250506,0.027802755672868162,0.03348873988026676,0.014413083500279115,0.03735930902109595,1.7003335557038027e-05
0.005205309533547888,0.027801616316425803,0.0334872664182497,0.014412257928239362,0.03735773396700233,1.7019346230820548e-05
0.005205092307539921,0.02780047700557731,0.0334857930151927,0.014411432389238655,0.037356158975932745,1.703535690460307e-05
0.005204875090226256,0.027799337740320833,0.0334843196710934,0.01441060688327569,0.037354584047884644,1.7051367578385593e-05
0.005204657881606548,0.02779819852065456,0.03348284638594946,0.01440978141034913,0.037353009182855515,1.7067378252168114e-05
0.005204440681680444,0.027797059346576683,0.03348137315975851,0.014408955970457667,0.03735143438084286,1.7083388925950635e-05
0.005204223490447604,0.027795920218085343,0.033479899992518186,0.014408130563599965,0.03734985964184412,1.7099399599733155e-05
0.005204006307907672,0.02779478113517874,0.03347842688422614,0.014407305189774712,0.0373482849658568,1.711541027351568e-05
0.005203789134060306,0.02779364209785505,0.033476953834880016,0.014406479848980584,0.03734671035287837,1.71314209472982e-05
0.005203571968905154,0.027792503106112445,0.03347548084447744,0.014405654541216258,0.0373451358029063,1.714743162108072e-05
0.00520335481244187,0.027791364159949098,0.033474007913016066,0.014404829266480413,0.0373435613159381,1.7163442294863242e-05
0.005203137664670107,0.02779022525936319,0.03347253504049355,0.014404004024771726,0.037341986891971234,1.7179452968645766e-05
0.005202920525589514,0.027789086404352896,0.03347106222690751,0.014403178816088874,0.037340412531003155,1.7195463642428287e-05
0.0052027033951997466,0.027787947594916387,0.0334695894722556,0.014402353640430545,0.03733883823303137,1.7211474316210808e-05
0.005202486273500456,0.02778680883105185,0.033468116776535446,0.01440152849779541,0.03733726399805337,1.7227484989993332e-05
0.005202269160491293,0.027785670112757458,0.03346664413974472,0.014400703388182142,0.037335689826066616,1.7243495663775853e-05
0.00520205205617191,0.02778453144003138,0.03346517156188105,0.014399878311589431,0.03733411571706859,1.7259506337558374e-05
0.005201834960541964,0.02778339281287181,0.033463699042942066,0.01439905326801595,0.037332541671056776,1.7275517011340894e-05
0.0052016178736011,0.027782254231276914,0.03346222658292543,0.01439822825746038,0.037330967688028655,1.729152768512342e-05
